age,income,expenses,savings,debt,investment_amount,employment_years,credit_score,num_dependents,property_value,savings_rate,debt_to_income,expense_ratio,investment_risk_score,affordability_amount,financial_health_score,scenario_category
20,15732.735270380024,10396.64375104927,5336.091519330754,19871.81388384987,2362.4604481696733,2,493.6083864713979,1,0.0,0.33917125201852205,1.2630067522020725,0.660828747981478,100.0,53116.44694411098,48.81563605259564,conservative
50,76013.84407705454,54622.38844345973,21391.455633594815,49498.58131958356,12280.084197084074,12,611.5193514747053,2,0.0,0.2814152591981862,0.651169938195334,0.7185847408018138,100.0,215182.04144017748,64.03557227547185,moderate_risk
23,41288.676695187794,25611.95121210043,15676.725483087364,4483.3786675531555,10727.38934214882,5,777.0804593563319,0,0.0,0.37968583005990336,0.10858352562677445,0.6203141699400967,96.85566078650574,159078.47611135777,93.97088728461844,low_risk
67,114599.6764907984,72799.31397360319,41800.362517195215,34109.135672790544,14168.485590805676,14,769.663710605863,2,0.0,0.3647511388965527,0.29763467997965315,0.6352488611034472,100.0,412618.26863771863,76.27083597287583,low_risk
73,125901.30948574154,104786.09185485315,21115.217630888394,0.0,10103.85973575309,21,848.4944100969515,0,276252.6894190946,0.16771245443860705,0.0,0.832287545561393,98.37282923122729,210789.17704513107,74.72796791555845,low_risk
27,67752.65084476773,49859.40910510972,17893.241739658013,128575.28757529259,8038.143773952591,9,300.0,0,0.0,0.26409655587726477,1.897687961787845,0.7359034441227352,100.0,178205.635719879,36.863779550963244,conservative
22,59914.9025201564,41867.27592615682,18047.62659399958,110934.6094019056,6520.099589844853,4,366.37010195186065,2,0.0,0.3012209956934846,1.8515052721535141,0.6987790043065154,99.97258871563692,178473.29497427185,38.89890806481624,conservative
40,102484.83377402226,78695.09411397451,23789.73966004775,0.0,15900.164336886388,22,695.830655337807,2,0.0,0.2321293676731117,0.0,0.7678706323268882,100.0,241101.63220596753,81.71973894702522,low_risk
27,43058.98282288801,31865.383516688435,11193.599306199572,0.0,1199.756397955611,9,774.1991218655692,1,103466.16783507919,0.259959677919972,0.0,0.740040322080028,94.44551769502712,108418.3584578804,74.34075002738851,low_risk
61,117491.20744234418,78975.1729357624,38516.03450658178,54941.112448878535,12212.480018098795,33,713.3802322127026,0,454130.4262481345,0.3278205692581936,0.4676149477899567,0.6721794307418064,83.82868414214981,379523.91527766414,67.49392622130173,moderate_risk
19,47974.21220619872,31502.440426801666,16471.77177939705,0.0,11241.494400772457,1,737.9028961727063,3,0.0,0.3433463734349502,0.0,0.6566536265650498,100.0,167122.20460282968,93.33655761333891,low_risk
30,42824.29940660781,32013.7305879825,10810.56881862531,0.0,7680.739843219868,12,770.5048355499093,2,0.0,0.25244006249772377,0.0,0.7475599375022762,94.61547248400944,109926.05253337888,89.32163572711232,low_risk
57,104253.6688132132,67459.04385162394,36794.62496158926,200430.57197814083,21545.698131971458,34,457.69571294120817,0,256506.2996271098,0.3529336221971488,1.9225093155035597,0.6470663778028513,100.0,370464.9581368341,52.83439774885485,conservative
19,27612.744003785843,17528.37730004437,10084.366703741474,0.0,3413.9866990107853,1,783.982188257982,1,0.0,0.3652069748069536,0.0,0.6347930251930465,100.0,99541.10971512679,84.3625508039332,low_risk
37,67610.64163632016,45947.98182864758,21662.65980767258,0.0,14635.8798224382,18,761.3098869320131,1,0.0,0.32040310938323485,0.0,0.6795968906167652,100.0,219670.23801160732,92.61561311698117,low_risk
18,20703.940369746844,16880.652724182284,3823.28764556456,0.0,607.2688103024659,0,724.0537297490878,0,0.0,0.18466473421413304,0.0,0.815335265785867,100.0,37189.37644566175,65.67460870884295,low_risk
54,93775.30074964481,57128.3689862799,36646.93176336491,93057.32556279571,10472.823162655513,36,663.9088407827221,2,0.0,0.3907951397692928,0.9923330822275817,0.6092048602307072,93.14272497088616,360188.8034584276,52.900862211046196,conservative
26,56213.91701035425,45438.64021338121,10775.276796973041,109563.02550016885,1775.1911230624412,8,407.59268907907415,3,0.0,0.19168343659432777,1.949002708302289,0.8083165634056723,95.98383919359048,104862.81014939117,27.216785318371638,conservative
34,55989.19687875368,42285.47472056076,13703.722158192926,27284.91576138558,2428.6212552690454,16,700.498535725194,2,220905.38947953493,0.24475654094250995,0.48731594604803485,0.75524345905749,82.38970841014839,133498.62972286734,59.834817328558074,conservative
26,45745.33284975375,27908.916017978936,17836.416831774815,90229.37740981334,9188.08651324886,8,370.1535571161495,0,0.0,0.3899068106107535,1.972384927687139,0.6100931893892465,94.63655271316476,178580.07079563732,48.27365718780546,conservative
28,47894.61870655821,35945.3773106666,11949.241395891615,0.0,1797.9683531148016,10,825.1680104698003,3,188319.43641609978,0.24949027090292725,0.0,0.7505097290970728,92.3877880071078,116151.09208305134,77.57423103216288,low_risk
32,67331.04157862352,47569.70751084496,19761.334067778567,82964.93365763129,11380.22187953133,14,486.6683363593641,1,0.0,0.2934951488119034,1.2321761187168707,0.7065048511880966,100.0,198812.98455429933,50.38656825221677,conservative
41,84743.68808348202,68666.27676501033,16077.411318471684,12810.966538977327,5533.578547985419,23,799.2391296772366,3,231362.9209860211,0.18971809797366423,0.15117132210525383,0.8102819020263358,98.30503329112541,158770.01149571652,69.41491994464032,low_risk
55,89470.71090513952,73974.35493689588,15496.355968243646,0.0,2153.879771905045,16,768.7933902988499,0,298873.7396113159,0.17320032233423865,0.0,0.8267996776657613,100.0,150488.12111266304,66.03615318636848,low_risk
72,118175.56114650644,79369.45921019508,38806.10193631136,198837.98888001486,11638.915921966001,23,456.36463015007774,1,0.0,0.32837670970059585,1.6825501347387357,0.6716232902994042,74.81264902658292,381849.71132616187,41.95623475921314,conservative
52,90338.83312378122,71913.55077146743,18425.282352313792,131561.0956005775,6992.557861973116,20,626.6078093605182,2,0.0,0.20395749773597013,1.4562911071610682,0.7960425022640298,100.0,182476.75687179092,42.98184131197123,conservative
47,52653.00882214587,35669.818069627814,16983.190752518058,101377.31614232964,6056.045728202269,1,465.7543737316752,0,0.0,0.3225492926697652,1.9253484855210325,0.6774507073302348,100.0,167883.4678067352,44.035874995426425,conservative
48,81935.91524908191,55217.33959373386,26718.575655348053,65022.25532656852,12212.817269249668,30,627.1227443778503,2,0.0,0.32609113566528974,0.7935648435007088,0.6739088643347102,100.0,266268.58010674105,59.935241082854816,conservative
66,139357.5365666168,90325.92309219643,49031.61347442036,0.0,22159.85732193125,43,731.6163397305219,2,0.0,0.351840414823793,0.0,0.648159585176207,100.0,488431.3752119805,85.52025204990079,low_risk
22,38690.53441545269,29777.096424088595,8913.437991364095,66689.02045139653,3135.15025538551,4,317.29703250005343,0,0.0,0.23037774292939564,1.723607539967765,0.7696222570706044,87.29812467510139,88077.12492140372,31.92693900232175,conservative
79,125209.47553133068,83317.06071457511,41892.41481675557,0.0,30558.620451822324,29,850.0,2,0.0,0.3345786302433077,0.0,0.6654213697566923,94.89690796819049,426614.0786023113,99.40580176869932,low_risk
77,120502.52295224802,86305.66452863904,34196.85842360898,65661.90485024886,8686.376933850082,11,780.5938666972527,1,0.0,0.2837854144942699,0.5448961427979888,0.71621458550573,100.0,335238.9424137263,65.43117300671874,moderate_risk
61,100453.40664752267,80667.30224378186,19786.104403740814,99354.9133419681,6691.66779893744,43,633.6950926311486,0,486578.4866658012,0.19696797813107086,0.9890548026488026,0.8030320218689292,97.48742855122266,195299.93651506177,41.79978446662044,conservative
67,109328.77175574302,87241.97763381313,22086.79412192988,17703.256263508818,10768.750761811845,11,824.6245642638204,4,332890.51832518633,0.202021789573152,0.16192530158263024,0.797978210426848,96.1701609263026,220648.22417997636,74.850405541676,low_risk
31,49857.83457875854,40577.3297737229,9280.504805035642,58923.66247392109,2521.4061453420723,13,378.87179185828995,3,229798.40310641556,0.18613934767615264,1.1818098632218021,0.8138606523238474,72.25131659984027,91109.97104461583,27.256106231249465,conservative
70,152825.7591059946,97849.15709128571,54976.602014708886,0.0,11278.976904911435,23,838.0861309024369,0,0.0,0.35973387167394366,0.0,0.6402661283260563,100.0,536798.5608651345,81.83869741931555,low_risk
73,124307.3065024915,92823.14852277614,31484.157979715354,59173.18027439191,3287.762139303558,10,808.4448334157406,1,0.0,0.2532768094294145,0.47601951904320977,0.7467231905705856,85.43873807951113,304878.12631671026,63.85548590418502,moderate_risk
28,33702.67769664155,27929.74472667968,5772.932969961868,0.0,4397.298513538104,10,747.7783545756704,1,0.0,0.17129003878932555,0.0,0.8287099612106744,100.0,58937.99532246442,75.52950517362244,low_risk
26,28896.248755793524,17641.52169197274,11254.727063820785,0.0,7303.710259041242,8,801.8498709455828,2,0.0,0.38948747842448855,0.0,0.6105125215755114,70.88703231359159,113888.34801991255,97.81135777025376,low_risk
51,89665.98667423637,71610.09876454083,18055.887909695535,70500.3759563723,13039.905247314344,7,741.1032728642638,3,314259.1731662742,0.201368306750407,0.7862467399791508,0.798631693249593,94.63391735611536,183768.44813092862,60.07340429890165,moderate_risk
29,61889.88074530078,40943.82640245439,20946.054342846393,52800.0263789728,2684.4007183863737,9,564.9523700238915,1,0.0,0.33844069645322106,0.85311480048669,0.6615593035467789,100.0,203229.6422660345,45.05273172974091,conservative
52,109478.28617438005,84015.10368927517,25463.182485104873,103154.85521501127,3854.5000650596435,7,653.3302797912421,3,0.0,0.23258660118725655,0.9422317117660491,0.7674133988127435,91.90117038746446,247530.1519090545,44.28409198380097,conservative
52,108545.38680839441,84594.98408564457,23950.402722749845,111036.3654950472,11649.212441394791,19,581.9214579189554,1,0.0,0.22064873899272547,1.0229393051198294,0.7793512610072745,97.78686246558505,239243.23609151435,45.61149871322613,conservative
18,32157.16507587054,26735.347727253713,5421.817348616827,12575.12224823278,630.0468762741233,0,647.2384193237418,1,0.0,0.16860371042735803,0.39103979404808636,0.831396289572642,100.0,52553.48404774084,49.82715347472542,conservative
57,111247.51295266872,80899.17535567853,30348.337596990197,128543.80930310975,8800.400895001356,8,612.102134735065,3,0.0,0.27280014439425876,1.1554654160438027,0.7271998556057413,75.99513482677501,298384.361647107,47.097039122851754,conservative
39,62418.64228054191,50687.54389510796,11731.09838543395,0.0,9160.085123538924,6,775.7986690648579,1,0.0,0.18794222297736435,0.0,0.8120577770226357,100.0,119946.61259899706,80.09643872354265,low_risk
77,124350.99581467788,76019.43248758298,48331.563327094904,28230.32742146074,16926.659178301717,13,850.0,1,0.0,0.38867049685009475,0.22701949604035687,0.6113295031499053,100.0,477524.3352827525,82.93640444472193,low_risk
46,70410.09627916625,49648.672179356254,20761.424099809992,100197.56732202954,16309.735266420428,27,446.80039325226096,2,0.0,0.29486430493567045,1.423036603843885,0.7051356950643295,92.9322615755018,212357.4595713123,54.836331753207574,conservative
25,58925.54549864172,41830.05045638377,17095.49504225795,86200.34986600209,3127.8550239709716,1,473.0831277486697,0,0.0,0.290120267832769,1.4628441076354806,0.709879732167231,88.66213350959534,166619.0364248531,38.175472577788355,conservative
28,49985.86467422246,36718.097567175064,13267.767107047395,26624.554591286105,4903.517419899537,10,652.9421939496539,1,0.0,0.2654303810390928,0.5326310174643945,0.7345696189609072,86.82363995879638,131293.37816357464,62.53666344985895,moderate_risk
58,89120.74603755228,64196.80317487669,24923.94286267559,32920.52752085649,2593.744750103476,7,825.5941588224831,3,256421.1162820026,0.279664881308035,0.3693882692444684,0.720335118691965,91.00476364702193,241344.84728176845,67.5662756471674,moderate_risk
54,76689.93017973402,64572.183471136144,12117.746708597871,8281.398459427674,6229.27426708764,12,791.6607500305162,2,0.0,0.15800961977926134,0.10798406591260874,0.8419903802207387,96.4418931859663,121313.78781620967,68.57214595318547,low_risk
31,73280.64487013046,45407.24452197088,27873.40034815958,61392.49237176102,9455.436030154451,13,587.4938143834644,3,0.0,0.3803651072879806,0.8377608401197958,0.6196348927120194,100.0,275148.99216645554,55.02675054965956,conservative
77,149897.9030487869,99870.10230331346,50027.80074547343,152609.55491029975,22651.889922834067,27,665.006314028853,0,550514.3613040729,0.33374583451771844,1.0180832001194207,0.6662541654822816,92.75580836280989,498388.39909481234,56.702640847397795,conservative
47,78166.46092470715,65828.44750375491,12338.013420952237,140615.0902053048,8097.47720809474,29,500.80184902113194,1,289653.2496284299,0.15784280463761396,1.7988954552425434,0.842157195362386,100.0,124922.91060761726,35.270777872571585,conservative
52,101257.24139741533,72026.87169254203,29230.3697048733,0.0,14201.000528157112,22,800.2191505775335,4,0.0,0.2886743634477428,0.0,0.7113256365522572,93.66159200851968,291972.34958930936,86.76177210258882,low_risk
38,78139.763877723,58041.38543838809,20098.378439334912,63427.802135177466,11369.466390818547,14,582.4250763916084,1,0.0,0.2572106369656537,0.8117120819861856,0.7427893630343463,73.54056158825807,202040.00613027002,57.09468254216147,conservative
54,61105.85360816955,37901.29592716045,23204.5576810091,0.0,9990.381371718895,1,743.4136066397809,0,0.0,0.3797436139228856,0.0,0.6202563860771144,100.0,230756.0588350625,86.50419973664283,low_risk
22,43818.58466526067,29402.827682374995,14415.756982885676,0.0,8988.685524718607,4,726.3102459427397,1,210314.69309550454,0.32898728000939914,0.0,0.6710127199906009,100.0,145582.21545547736,89.89067939691856,low_risk
36,73014.89032207232,44532.725300457,28482.165021615314,28627.642761435207,14860.7158648277,18,695.963218939457,1,0.0,0.390087075334621,0.39207414489036535,0.6099129246653789,100.0,285317.3568993692,78.54918924136165,moderate_risk
76,122947.6772964643,77995.08162810102,44952.59566836328,16275.179238836594,31740.645634620025,2,712.7260106066923,0,0.0,0.3656237893780529,0.1323737643764357,0.634376210621947,100.0,456937.4349239836,90.45092909998421,low_risk
31,77500.65623253962,58770.97223461804,18729.68399792158,0.0,11783.284821192892,4,704.6281925187682,3,0.0,0.24167129555294897,0.0,0.758328704447051,100.0,189231.5942370015,82.7632336843675,low_risk
43,108524.89922890093,85832.9522719907,22691.946956910237,132903.3851883555,5955.045127358553,2,549.0353840331353,4,0.0,0.20909438403668393,1.2246236717010563,0.7909056159633161,100.0,222606.72688822515,37.71643963032007,conservative
79,149443.45038420105,122173.1917632739,27270.25862092714,256488.13324840122,12738.930244146268,18,438.1716656785241,2,0.0,0.18247878077505975,1.7162774033361938,0.8175212192249403,100.0,271985.6269562176,33.052599238257926,conservative
21,34207.39825286487,22674.924504657596,11532.473748207274,18405.124406656214,8216.494254189869,1,661.6384795947972,2,0.0,0.3371339048634437,0.5380294122691006,0.6628660951365564,95.6672445893866,117284.94338614173,77.00631624122252,moderate_risk
42,89773.62399050628,61334.77273333088,28438.851257175404,45122.28218817105,19942.168904789978,24,659.6276414422042,3,0.0,0.3167840395992353,0.5026173341917061,0.6832159604007647,100.0,288966.70719271584,75.99486985600524,moderate_risk
62,126310.4124074591,93766.48341414233,32543.92899331676,82348.49371889369,14123.907794142786,36,646.1264178312916,2,0.0,0.2576504056398356,0.6519481664352821,0.7423495943601643,100.0,323720.84457115515,60.616129304856955,moderate_risk
